id,photos_id,iconic_taxon,taxon_name,photos_medium_url,user_login,latitude,longitude,license_photo,attribution,path
183730,244313,insecta,Pontia daplidice,https://minka-sdg.org/attachments/local_photos/files/244313/medium.jpeg,mediambient_ajelprat,41.279384095,2.082295782,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183730_244313.jpg
183729,244311,crustacea,Pachygrapsus marmoratus,https://minka-sdg.org/attachments/local_photos/files/244311/medium.jpeg,mediambient_ajelprat,41.279384095,2.082295782,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183729_244311.jpg
183600,244155,insecta,Rhynchium oculatum,https://minka-sdg.org/attachments/local_photos/files/244155/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183600_244155.jpg
183600,244156,insecta,Rhynchium oculatum,https://minka-sdg.org/attachments/local_photos/files/244156/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183600_244156.jpg
183599,244140,mollusca,Mactra,https://minka-sdg.org/attachments/local_photos/files/244140/medium.jpeg,mediambient_ajelprat,41.2785426888,2.079288988,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183599_244140.jpg
183598,244153,cnidaria,Pelagia noctiluca,https://minka-sdg.org/attachments/local_photos/files/244153/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183598_244153.jpg
183598,244154,cnidaria,Pelagia noctiluca,https://minka-sdg.org/attachments/local_photos/files/244154/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183598_244154.jpg
183597,244151,insecta,Gegenes nostrodamus,https://minka-sdg.org/attachments/local_photos/files/244151/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183597_244151.jpg
183596,244152,aves,Ichthyaetus audouinii,https://minka-sdg.org/attachments/local_photos/files/244152/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183596_244152.jpg
183595,244148,insecta,Danaus chrysippus,https://minka-sdg.org/attachments/local_photos/files/244148/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183595_244148.jpg
183595,244149,insecta,Danaus chrysippus,https://minka-sdg.org/attachments/local_photos/files/244149/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183595_244149.jpg
183595,244147,insecta,Danaus chrysippus,https://minka-sdg.org/attachments/local_photos/files/244147/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183595_244147.jpg
183595,244146,insecta,Danaus chrysippus,https://minka-sdg.org/attachments/local_photos/files/244146/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183595_244146.jpg
183594,244144,cnidaria,Cotylorhiza tuberculata,https://minka-sdg.org/attachments/local_photos/files/244144/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183594_244144.jpg
183594,244143,cnidaria,Cotylorhiza tuberculata,https://minka-sdg.org/attachments/local_photos/files/244143/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183594_244143.jpg
183594,244145,cnidaria,Cotylorhiza tuberculata,https://minka-sdg.org/attachments/local_photos/files/244145/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183594_244145.jpg
183592,244141,mollusca,Corbicula fluminea,https://minka-sdg.org/attachments/local_photos/files/244141/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183592_244141.jpg
183592,244142,mollusca,Corbicula fluminea,https://minka-sdg.org/attachments/local_photos/files/244142/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183592_244142.jpg
183591,244139,cnidaria,Rhizostoma pulmo,https://minka-sdg.org/attachments/local_photos/files/244139/medium.jpeg,mediambient_ajelprat,41.2786048711,2.079659133,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183591_244139.jpg
183589,244136,reptilia,Psammodromus algirus,https://minka-sdg.org/attachments/local_photos/files/244136/medium.jpeg,mediambient_ajelprat,41.2814492961,2.0876706864,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183589_244136.jpg
183588,244135,insecta,Heteracris littoralis,https://minka-sdg.org/attachments/local_photos/files/244135/medium.jpeg,mediambient_ajelprat,41.2814492961,2.0876706864,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183588_244135.jpg
183587,244157,aves,Egretta garzetta,https://minka-sdg.org/attachments/local_photos/files/244157/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183587_244157.jpg
183587,244134,aves,Egretta garzetta,https://minka-sdg.org/attachments/local_photos/files/244134/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183587_244134.jpg
183586,244133,insecta,Pontia daplidice,https://minka-sdg.org/attachments/local_photos/files/244133/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183586_244133.jpg
183585,244132,insecta,Danaus chrysippus,https://minka-sdg.org/attachments/local_photos/files/244132/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183585_244132.jpg
183584,244131,aves,Actitis hypoleucos,https://minka-sdg.org/attachments/local_photos/files/244131/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183584_244131.jpg
183582,244125,insecta,Sympetrum fonscolombii,https://minka-sdg.org/attachments/local_photos/files/244125/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183582_244125.jpg
183582,244127,insecta,Sympetrum fonscolombii,https://minka-sdg.org/attachments/local_photos/files/244127/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183582_244127.jpg
183582,244126,insecta,Sympetrum fonscolombii,https://minka-sdg.org/attachments/local_photos/files/244126/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183582_244126.jpg
183581,244121,insecta,Lasiommata megera,https://minka-sdg.org/attachments/local_photos/files/244121/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183581_244121.jpg
183581,244123,insecta,Lasiommata megera,https://minka-sdg.org/attachments/local_photos/files/244123/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183581_244123.jpg
183580,244122,insecta,Anax parthenope,https://minka-sdg.org/attachments/local_photos/files/244122/medium.jpeg,mediambient_ajelprat,41.2801069494,2.0841239787,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183580_244122.jpg
183579,244120,insecta,Chorthippus jacobsi,https://minka-sdg.org/attachments/local_photos/files/244120/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183579_244120.jpg
183578,244119,insecta,Gonepteryx cleopatra,https://minka-sdg.org/attachments/local_photos/files/244119/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183578_244119.jpg
183578,244124,insecta,Gonepteryx cleopatra,https://minka-sdg.org/attachments/local_photos/files/244124/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183578_244124.jpg
183577,244118,aves,Actitis hypoleucos,https://minka-sdg.org/attachments/local_photos/files/244118/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183577_244118.jpg
183576,244117,insecta,Colias croceus,https://minka-sdg.org/attachments/local_photos/files/244117/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183576_244117.jpg
183575,244116,insecta,Lasiommata megera,https://minka-sdg.org/attachments/local_photos/files/244116/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183575_244116.jpg
183574,244115,aves,Gulosus aristotelis,https://minka-sdg.org/attachments/local_photos/files/244115/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183574_244115.jpg
183573,244114,plantae,Pancratium maritimum,https://minka-sdg.org/attachments/local_photos/files/244114/medium.jpeg,mediambient_ajelprat,41.2799364698,2.083567694,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",183573_244114.jpg
183416,243838,cnidaria,Anemonia viridis,https://minka-sdg.org/attachments/local_photos/files/243838/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183416_243838.jpg
183410,243832,echinodermata,Paracentrotus lividus,https://minka-sdg.org/attachments/local_photos/files/243832/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183410_243832.jpg
183409,243831,echinodermata,Arbacia lixula,https://minka-sdg.org/attachments/local_photos/files/243831/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183409_243831.jpg
183401,243823,crustacea,Perforatus perforatus,https://minka-sdg.org/attachments/local_photos/files/243823/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183401_243823.jpg
183398,243820,cnidaria,Oculina patagonica,https://minka-sdg.org/attachments/local_photos/files/243820/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183398_243820.jpg
183393,243815,echinodermata,Arbacia lixula,https://minka-sdg.org/attachments/local_photos/files/243815/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183393_243815.jpg
183392,243814,bryozoa,Schizoporella errata,https://minka-sdg.org/attachments/local_photos/files/243814/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183392_243814.jpg
183391,243813,bryozoa,Schizoporella errata,https://minka-sdg.org/attachments/local_photos/files/243813/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183391_243813.jpg
183390,243812,cnidaria,Aglaophenia pluma,https://minka-sdg.org/attachments/local_photos/files/243812/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183390_243812.jpg
183387,243809,cnidaria,Anemonia viridis,https://minka-sdg.org/attachments/local_photos/files/243809/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183387_243809.jpg
183385,243807,crustacea,Perforatus perforatus,https://minka-sdg.org/attachments/local_photos/files/243807/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183385_243807.jpg
183383,243805,porifera,Sarcotragus spinosulus,https://minka-sdg.org/attachments/local_photos/files/243805/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183383_243805.jpg
183382,243804,echinodermata,Paracentrotus lividus,https://minka-sdg.org/attachments/local_photos/files/243804/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183382_243804.jpg
183355,243777,mollusca,Stramonita haemastoma,https://minka-sdg.org/attachments/local_photos/files/243777/medium.jpeg,andrea,41.4642972522,2.2790197314,cc-by-nc,"(c) Andrea Comaposada, some rights reserved (CC BY-NC)",183355_243777.jpg
181769,241951,aves,Numenius phaeopus,https://minka-sdg.org/attachments/local_photos/files/241951/medium.jpeg,mediambient_ajelprat,41.2997260798,2.1320842095,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181769_241951.jpg
181769,241952,aves,Numenius phaeopus,https://minka-sdg.org/attachments/local_photos/files/241952/medium.jpeg,mediambient_ajelprat,41.2997260798,2.1320842095,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181769_241952.jpg
181029,240783,insecta,Heteracris littoralis,https://minka-sdg.org/attachments/local_photos/files/240783/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181029_240783.jpg
181029,240784,insecta,Heteracris littoralis,https://minka-sdg.org/attachments/local_photos/files/240784/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181029_240784.jpg
181028,240782,insecta,Xylocopa violacea,https://minka-sdg.org/attachments/local_photos/files/240782/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181028_240782.jpg
181027,240781,insecta,Helicoverpa armigera,https://minka-sdg.org/attachments/local_photos/files/240781/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181027_240781.jpg
181027,240779,insecta,Helicoverpa armigera,https://minka-sdg.org/attachments/local_photos/files/240779/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181027_240779.jpg
181027,240780,insecta,Helicoverpa armigera,https://minka-sdg.org/attachments/local_photos/files/240780/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181027_240780.jpg
181026,240778,insecta,Oedipoda caerulescens,https://minka-sdg.org/attachments/local_photos/files/240778/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181026_240778.jpg
181025,240777,insecta,Chorthippus jacobsi,https://minka-sdg.org/attachments/local_photos/files/240777/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181025_240777.jpg
181024,240776,insecta,Vespa velutina,https://minka-sdg.org/attachments/local_photos/files/240776/medium.jpeg,mediambient_ajelprat,41.2800599864,2.0845826293,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181024_240776.jpg
181023,240775,insecta,Pieris rapae,https://minka-sdg.org/attachments/local_photos/files/240775/medium.jpeg,mediambient_ajelprat,41.2858214368,2.1021001685,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181023_240775.jpg
181008,240633,cnidaria,Rhizostoma pulmo,https://minka-sdg.org/attachments/local_photos/files/240633/medium.jpeg,mediambient_ajelprat,41.2786644472,2.0799115706,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181008_240633.jpg
181008,240636,cnidaria,Rhizostoma pulmo,https://minka-sdg.org/attachments/local_photos/files/240636/medium.jpeg,mediambient_ajelprat,41.2786644472,2.0799115706,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181008_240636.jpg
181008,240631,cnidaria,Rhizostoma pulmo,https://minka-sdg.org/attachments/local_photos/files/240631/medium.jpeg,mediambient_ajelprat,41.2786644472,2.0799115706,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181008_240631.jpg
181008,240640,cnidaria,Rhizostoma pulmo,https://minka-sdg.org/attachments/local_photos/files/240640/medium.jpeg,mediambient_ajelprat,41.2786644472,2.0799115706,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",181008_240640.jpg
180996,240615,aves,Fulica atra,https://minka-sdg.org/attachments/local_photos/files/240615/medium.jpeg,mediambient_ajelprat,41.3006424907,2.1317655211,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",180996_240615.jpg
180995,240614,aves,Mareca strepera,https://minka-sdg.org/attachments/local_photos/files/240614/medium.jpeg,mediambient_ajelprat,41.3006424907,2.1317655211,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",180995_240614.jpg
180984,240601,insecta,Heteracris littoralis,https://minka-sdg.org/attachments/local_photos/files/240601/medium.jpeg,mediambient_ajelprat,41.2802627025,2.0850621847,cc-by-nc,"(c) mediambient_ajelprat, some rights reserved (CC BY-NC)",180984_240601.jpg
179621,238709,cnidaria,Pennaria disticha,https://minka-sdg.org/attachments/local_photos/files/238709/medium.jpg,xavi_bachot,41.4546302067,2.2606575678,cc-by-nc,"(c) Xavi Bachot, some rights reserved (CC BY-NC)",179621_238709.jpg
179620,238708,cnidaria,Rhizostoma pulmo,https://minka-sdg.org/attachments/local_photos/files/238708/medium.jpg,xavi_bachot,41.4545537106,2.2605506741,cc-by-nc,"(c) Xavi Bachot, some rights reserved (CC BY-NC)",179620_238708.jpg
179619,238707,cnidaria,Cotylorhiza tuberculata,https://minka-sdg.org/attachments/local_photos/files/238707/medium.jpg,xavi_bachot,41.4546178991,2.2606453638,cc-by-nc,"(c) Xavi Bachot, some rights reserved (CC BY-NC)",179619_238707.jpg
179130,238159,mollusca,Octopus vulgaris,https://minka-sdg.org/attachments/local_photos/files/238159/medium.jpeg,xavi_ventura,41.3760661815,2.1916221593,cc-by-nc,"(c) Xavier Ventura, some rights reserved (CC BY-NC)",179130_238159.jpg
178485,237406,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/237406/medium.jpg,romu_freediving_photography,41.2688217778,2.0351134444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178485_237406.jpg
178484,237405,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/237405/medium.jpg,romu_freediving_photography,41.2688187778,2.0351104444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178484_237405.jpg
178481,237402,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237402/medium.jpg,romu_freediving_photography,41.2688097778,2.0351014444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178481_237402.jpg
178480,237401,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/237401/medium.jpg,romu_freediving_photography,41.2688067778,2.0350984444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178480_237401.jpg
178479,237400,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237400/medium.jpg,romu_freediving_photography,41.2688037778,2.0350954444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178479_237400.jpg
178478,237399,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237399/medium.jpg,romu_freediving_photography,41.2688007778,2.0350924444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178478_237399.jpg
178477,237398,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237398/medium.jpg,romu_freediving_photography,41.2687977778,2.0350894444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178477_237398.jpg
178476,237397,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237397/medium.jpg,romu_freediving_photography,41.2687947778,2.0350864444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178476_237397.jpg
178475,237396,mollusca,Donax trunculus,https://minka-sdg.org/attachments/local_photos/files/237396/medium.jpg,romu_freediving_photography,41.2687917778,2.0350834444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178475_237396.jpg
178474,237395,mollusca,Cerastoderma edule,https://minka-sdg.org/attachments/local_photos/files/237395/medium.jpg,romu_freediving_photography,41.2687887778,2.0350804444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178474_237395.jpg
178473,237394,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237394/medium.jpg,romu_freediving_photography,41.2687857778,2.0350774444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178473_237394.jpg
178472,237393,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237393/medium.jpg,romu_freediving_photography,41.2687827778,2.0350744444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178472_237393.jpg
178471,237392,mollusca,Sepia officinalis,https://minka-sdg.org/attachments/local_photos/files/237392/medium.jpg,romu_freediving_photography,41.2687797778,2.0350714444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178471_237392.jpg
178470,237391,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237391/medium.jpg,romu_freediving_photography,41.2687767778,2.0350684444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178470_237391.jpg
178469,237390,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237390/medium.jpg,romu_freediving_photography,41.2687737778,2.0350654444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178469_237390.jpg
178468,237389,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237389/medium.jpg,romu_freediving_photography,41.2687707778,2.0350624444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178468_237389.jpg
178467,237388,mollusca,Chamelea gallina,https://minka-sdg.org/attachments/local_photos/files/237388/medium.jpg,romu_freediving_photography,41.2687677778,2.0350594444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178467_237388.jpg
178466,237387,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237387/medium.jpg,romu_freediving_photography,41.2687647778,2.0350564444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178466_237387.jpg
178465,237386,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237386/medium.jpg,romu_freediving_photography,41.2687617778,2.0350534444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178465_237386.jpg
178464,237385,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237385/medium.jpg,romu_freediving_photography,41.2687587778,2.0350504444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178464_237385.jpg
178463,237384,mollusca,Acanthocardia,https://minka-sdg.org/attachments/local_photos/files/237384/medium.jpg,romu_freediving_photography,41.2687557778,2.0350474444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178463_237384.jpg
178462,237383,mollusca,Acanthocardia tuberculata,https://minka-sdg.org/attachments/local_photos/files/237383/medium.jpg,romu_freediving_photography,41.2687527778,2.0350444444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178462_237383.jpg
178461,237382,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237382/medium.jpg,romu_freediving_photography,41.2687497778,2.0350414444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178461_237382.jpg
178460,237381,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237381/medium.jpg,romu_freediving_photography,41.2687467778,2.0350384444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178460_237381.jpg
178459,237380,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237380/medium.jpg,romu_freediving_photography,41.2687437778,2.0350354444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178459_237380.jpg
178458,237379,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237379/medium.jpg,romu_freediving_photography,41.2687407778,2.0350324444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178458_237379.jpg
178457,237378,mollusca,Mytilus galloprovincialis,https://minka-sdg.org/attachments/local_photos/files/237378/medium.jpg,romu_freediving_photography,41.2687377778,2.0350294444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178457_237378.jpg
178456,237377,mollusca,Spisula subtruncata,https://minka-sdg.org/attachments/local_photos/files/237377/medium.jpg,romu_freediving_photography,41.2687347778,2.0350264444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178456_237377.jpg
178454,237375,plantae,Tribulus terrestris,https://minka-sdg.org/attachments/local_photos/files/237375/medium.jpg,romu_freediving_photography,41.2687287778,2.0350204444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178454_237375.jpg
178453,237374,plantae,Medicago marina,https://minka-sdg.org/attachments/local_photos/files/237374/medium.jpg,romu_freediving_photography,41.2687257778,2.0350174444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178453_237374.jpg
178452,237373,plantae,Crithmum maritimum,https://minka-sdg.org/attachments/local_photos/files/237373/medium.jpg,romu_freediving_photography,41.2687227778,2.0350144444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178452_237373.jpg
178451,237372,plantae,Pancratium maritimum,https://minka-sdg.org/attachments/local_photos/files/237372/medium.jpg,romu_freediving_photography,41.2687197778,2.0350114444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178451_237372.jpg
178450,237371,plantae,Echinophora spinosa,https://minka-sdg.org/attachments/local_photos/files/237371/medium.jpg,romu_freediving_photography,41.2687167778,2.0350084444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178450_237371.jpg
178449,237370,plantae,Salsola,https://minka-sdg.org/attachments/local_photos/files/237370/medium.jpg,romu_freediving_photography,41.2687137778,2.0350054444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178449_237370.jpg
178448,237369,plantae,Stenotaphrum secundatum,https://minka-sdg.org/attachments/local_photos/files/237369/medium.jpg,romu_freediving_photography,41.2687107778,2.0350024444,cc-by-nc,"(c) Romu, some rights reserved (CC BY-NC)",178448_237369.jpg
